date,category,sku_id,units_sold,revenue,is_holiday,holiday_name,day_of_week,month,quarter,year
2022-09-14,Clothing,CLO_02,518,6427.51,0,,2,9,3,2022
2022-09-14,Clothing,CLO_03,778,12871.57,0,,2,9,3,2022
2022-09-14,Clothing,CLO_04,735,15200.2,0,,2,9,3,2022
2022-09-14,Electronics,ELE_01,216,1786.8,0,,2,9,3,2022
2022-09-14,Electronics,ELE_02,248,3077.27,0,,2,9,3,2022
2022-09-14,Electronics,ELE_03,377,6237.25,0,,2,9,3,2022
2022-09-14,Electronics,ELE_04,424,8768.55,0,,2,9,3,2022
2022-09-14,Food,FOO_01,502,4152.65,0,,2,9,3,2022
2022-09-14,Food,FOO_02,727,9020.86,0,,2,9,3,2022
2022-09-14,Food,FOO_03,916,15154.71,0,,2,9,3,2022
2022-09-14,Food,FOO_04,1178,24361.69,0,,2,9,3,2022
2022-09-14,Home,HOM_01,142,1174.66,0,,2,9,3,2022
2022-09-14,Home,HOM_02,195,2419.62,0,,2,9,3,2022
2022-09-14,Home,HOM_03,272,4500.09,0,,2,9,3,2022
2022-09-14,Home,HOM_04,321,6638.46,0,,2,9,3,2022
2022-09-14,Sports,SPO_01,141,1166.38,0,,2,9,3,2022
2022-09-14,Sports,SPO_02,238,2953.18,0,,2,9,3,2022
2022-09-14,Sports,SPO_03,243,4020.3,0,,2,9,3,2022
2022-09-14,Sports,SPO_04,442,9140.8,0,,2,9,3,2022
2022-09-15,Clothing,CLO_01,291,2407.34,0,,3,9,3,2022
2022-09-15,Clothing,CLO_02,383,4752.64,0,,3,9,3,2022
2022-09-15,Clothing,CLO_03,617,10208.46,0,,3,9,3,2022
2022-09-15,Clothing,CLO_04,785,16235.09,0,,3,9,3,2022
2022-09-15,Electronics,ELE_01,160,1323.63,0,,3,9,3,2022
2022-09-15,Electronics,ELE_02,278,3449.7,0,,3,9,3,2022
2022-09-15,Electronics,ELE_03,333,5509.59,0,,3,9,3,2022
2022-09-15,Electronics,ELE_04,430,8893.11,0,,3,9,3,2022
2022-09-15,Food,FOO_01,455,3764.06,0,,3,9,3,2022
2022-09-15,Food,FOO_02,682,8462.93,0,,3,9,3,2022
2022-09-15,Food,FOO_03,963,15933.14,0,,3,9,3,2022
2022-09-15,Food,FOO_04,1206,24942.06,0,,3,9,3,2022
2022-09-15,Home,HOM_01,127,1050.63,0,,3,9,3,2022
2022-09-15,Home,HOM_02,209,2593.48,0,,3,9,3,2022
2022-09-15,Home,HOM_03,280,4632.69,0,,3,9,3,2022
2022-09-15,Home,HOM_04,229,4736.1,0,,3,9,3,2022
2022-09-15,Sports,SPO_01,192,1588.35,0,,3,9,3,2022
2022-09-15,Sports,SPO_02,270,3350.43,0,,3,9,3,2022
2022-09-15,Sports,SPO_03,382,6320.31,0,,3,9,3,2022
2022-09-15,Sports,SPO_04,463,9575.6,0,,3,9,3,2022
2022-09-16,Clothing,CLO_01,351,2903.86,0,,4,9,3,2022
2022-09-16,Clothing,CLO_02,688,8537.83,0,,4,9,3,2022
2022-09-16,Clothing,CLO_03,801,13253.5,0,,4,9,3,2022
2022-09-16,Clothing,CLO_04,851,17601.01,0,,4,9,3,2022
2022-09-16,Electronics,ELE_01,191,1580.16,0,,4,9,3,2022
2022-09-16,Electronics,ELE_02,272,3375.42,0,,4,9,3,2022
2022-09-16,Electronics,ELE_03,420,6949.4,0,,4,9,3,2022
2022-09-16,Electronics,ELE_04,464,9596.79,0,,4,9,3,2022
2022-09-16,Food,FOO_01,449,3714.62,0,,4,9,3,2022
2022-09-16,Food,FOO_02,712,8835.67,0,,4,9,3,2022
2022-09-16,Food,FOO_03,1015,16794.38,0,,4,9,3,2022
2022-09-16,Food,FOO_04,1145,23681.74,0,,4,9,3,2022
2022-09-16,Home,HOM_01,135,1116.87,0,,4,9,3,2022
2022-09-16,Home,HOM_02,227,2816.99,0,,4,9,3,2022
2022-09-16,Home,HOM_03,256,4235.83,0,,4,9,3,2022
2022-09-16,Home,HOM_04,307,6349.6,0,,4,9,3,2022
2022-09-16,Sports,SPO_01,192,1588.43,0,,4,9,3,2022
2022-09-16,Sports,SPO_02,215,2668.07,0,,4,9,3,2022
2022-09-16,Sports,SPO_03,332,5493.34,0,,4,9,3,2022
2022-09-16,Sports,SPO_04,464,9596.79,0,,4,9,3,2022
2022-09-17,Clothing,CLO_01,471,3896.83,0,,5,9,3,2022
2022-09-17,Clothing,CLO_02,744,9233.26,0,,5,9,3,2022
2022-09-17,Clothing,CLO_03,759,12559.22,0,,5,9,3,2022
2022-09-17,Clothing,CLO_04,1044,21593.92,0,,5,9,3,2022
2022-09-17,Electronics,ELE_01,229,1894.64,0,,5,9,3,2022
2022-09-17,Electronics,ELE_02,411,5100.63,0,,5,9,3,2022
2022-09-17,Electronics,ELE_03,482,7975.69,0,,5,9,3,2022
2022-09-17,Electronics,ELE_04,688,14230.48,0,,5,9,3,2022
2022-09-17,Food,FOO_01,618,5113.04,0,,5,9,3,2022
2022-09-17,Food,FOO_02,811,10064.75,0,,5,9,3,2022
2022-09-17,Food,FOO_03,1145,18946.39,0,,5,9,3,2022
2022-09-17,Food,FOO_04,1601,33114.82,0,,5,9,3,2022
2022-09-17,Home,HOM_01,162,1340.31,0,,5,9,3,2022
2022-09-17,Home,HOM_02,266,3301.14,0,,5,9,3,2022
2022-09-17,Home,HOM_03,426,7049.05,0,,5,9,3,2022
2022-09-17,Home,HOM_04,459,9493.88,0,,5,9,3,2022
2022-09-17,Sports,SPO_01,289,2391.05,0,,5,9,3,2022
2022-09-17,Sports,SPO_02,321,3983.71,0,,5,9,3,2022
2022-09-17,Sports,SPO_03,634,10490.84,0,,5,9,3,2022
2022-09-17,Sports,SPO_04,554,11458.84,0,,5,9,3,2022
2022-09-18,Clothing,CLO_01,435,3599.18,0,,6,9,3,2022
2022-09-18,Clothing,CLO_02,774,9606.08,0,,6,9,3,2022
2022-09-18,Clothing,CLO_03,776,12841.21,0,,6,9,3,2022
2022-09-18,Clothing,CLO_04,1064,22008.77,0,,6,9,3,2022
2022-09-18,Electronics,ELE_01,228,1886.47,0,,6,9,3,2022
2022-09-18,Electronics,ELE_02,327,4058.38,0,,6,9,3,2022
2022-09-18,Electronics,ELE_03,481,7959.56,0,,6,9,3,2022
2022-09-18,Electronics,ELE_04,580,11997.26,0,,6,9,3,2022
2022-09-18,Food,FOO_01,536,4434.85,0,,6,9,3,2022
2022-09-18,Food,FOO_02,875,10859.59,0,,6,9,3,2022
2022-09-18,Food,FOO_03,1153,19079.78,0,,6,9,3,2022
2022-09-18,Food,FOO_04,1526,31565.21,0,,6,9,3,2022
2022-09-18,Home,HOM_01,182,1505.86,0,,6,9,3,2022
2022-09-18,Home,HOM_02,267,3313.73,0,,6,9,3,2022
2022-09-18,Home,HOM_03,391,6470.25,0,,6,9,3,2022
2022-09-18,Home,HOM_04,472,9763.29,0,,6,9,3,2022
2022-09-18,Sports,SPO_01,240,1985.75,0,,6,9,3,2022
2022-09-18,Sports,SPO_02,273,3388.19,0,,6,9,3,2022
2022-09-18,Sports,SPO_03,462,7645.15,0,,6,9,3,2022
2022-09-18,Sports,SPO_04,640,13238.36,0,,6,9,3,2022
2022-09-19,Clothing,CLO_01,380,3144.28,0,,0,9,3,2022
2022-09-19,Clothing,CLO_02,712,8837.07,0,,0,9,3,2022
2022-09-19,Clothing,CLO_03,729,12064.09,0,,0,9,3,2022
2022-09-19,Clothing,CLO_04,876,18120.96,0,,0,9,3,2022
2022-09-19,Electronics,ELE_01,175,1448.02,0,,0,9,3,2022
2022-09-19,Electronics,ELE_02,329,4083.42,0,,0,9,3,2022
2022-09-19,Electronics,ELE_03,441,7298.03,0,,0,9,3,2022
2022-09-19,Electronics,ELE_04,507,10487.82,0,,0,9,3,2022
2022-09-19,Food,FOO_01,457,3781.41,0,,0,9,3,2022
2022-09-19,Food,FOO_02,802,9954.12,0,,0,9,3,2022
2022-09-19,Food,FOO_03,921,15241.46,0,,0,9,3,2022
2022-09-19,Food,FOO_04,1392,28794.95,0,,0,9,3,2022
2022-09-19,Home,HOM_01,161,1332.18,0,,0,9,3,2022
2022-09-19,Home,HOM_02,190,2358.21,0,,0,9,3,2022
2022-09-19,Home,HOM_03,344,5692.79,0,,0,9,3,2022
2022-09-19,Home,HOM_04,351,7260.8,0,,0,9,3,2022
2022-09-19,Sports,SPO_01,212,1754.18,0,,0,9,3,2022
2022-09-19,Sports,SPO_02,264,3276.67,0,,0,9,3,2022
2022-09-19,Sports,SPO_03,308,5097.04,0,,0,9,3,2022
2022-09-19,Sports,SPO_04,420,8688.13,0,,0,9,3,2022
2022-09-20,Clothing,CLO_01,302,2499.0,0,,1,9,3,2022
2022-09-20,Clothing,CLO_02,386,4791.14,0,,1,9,3,2022
2022-09-20,Clothing,CLO_03,895,14811.98,0,,1,9,3,2022
2022-09-20,Clothing,CLO_04,853,17646.12,0,,1,9,3,2022
2022-09-20,Electronics,ELE_01,150,1241.23,0,,1,9,3,2022
2022-09-20,Electronics,ELE_02,354,4393.94,0,,1,9,3,2022
2022-09-20,Electronics,ELE_03,374,6189.59,0,,1,9,3,2022
2022-09-20,Electronics,ELE_04,452,9350.58,0,,1,9,3,2022
2022-09-20,Food,FOO_01,441,3649.21,0,,1,9,3,2022
2022-09-20,Food,FOO_02,715,8874.78,0,,1,9,3,2022
2022-09-20,Food,FOO_03,998,16516.6,0,,1,9,3,2022
2022-09-20,Food,FOO_04,1233,25507.22,0,,1,9,3,2022
2022-09-20,Home,HOM_01,133,1100.55,0,,1,9,3,2022
2022-09-20,Home,HOM_02,215,2668.64,0,,1,9,3,2022
2022-09-20,Home,HOM_03,281,4650.47,0,,1,9,3,2022
2022-09-20,Home,HOM_04,298,6164.76,0,,1,9,3,2022
2022-09-20,Sports,SPO_01,170,1406.72,0,,1,9,3,2022
2022-09-20,Sports,SPO_02,261,3239.6,0,,1,9,3,2022
2022-09-20,Sports,SPO_03,350,5792.39,0,,1,9,3,2022
2022-09-20,Sports,SPO_04,494,10219.44,0,,1,9,3,2022
2022-09-21,Clothing,CLO_01,287,2375.01,0,,2,9,3,2022
2022-09-21,Clothing,CLO_02,468,5809.25,0,,2,9,3,2022
2022-09-21,Clothing,CLO_03,767,12694.29,0,,2,9,3,2022
2022-09-21,Clothing,CLO_04,866,17916.0,0,,2,9,3,2022
2022-09-21,Electronics,ELE_01,207,1712.98,0,,2,9,3,2022
2022-09-21,Electronics,ELE_02,264,3277.01,0,,2,9,3,2022
2022-09-21,Electronics,ELE_03,353,5842.35,0,,2,9,3,2022
2022-09-21,Electronics,ELE_04,409,8461.48,0,,2,9,3,2022
2022-09-21,Food,FOO_01,476,3939.04,0,,2,9,3,2022
2022-09-21,Food,FOO_02,732,9086.27,0,,2,9,3,2022
2022-09-21,Food,FOO_03,1096,18139.43,0,,2,9,3,2022
2022-09-21,Food,FOO_04,1126,23294.93,0,,2,9,3,2022
2022-09-21,Home,HOM_01,137,1133.71,0,,2,9,3,2022
2022-09-21,Home,HOM_02,248,3078.41,0,,2,9,3,2022
2022-09-21,Home,HOM_03,241,3988.69,0,,2,9,3,2022
2022-09-21,Home,HOM_04,286,5916.83,0,,2,9,3,2022
2022-09-21,Sports,SPO_01,175,1448.18,0,,2,9,3,2022
2022-09-21,Sports,SPO_02,217,2693.61,0,,2,9,3,2022
2022-09-21,Sports,SPO_03,284,4700.36,0,,2,9,3,2022
2022-09-21,Sports,SPO_04,396,8192.53,0,,2,9,3,2022
2022-09-22,Clothing,CLO_01,372,3078.57,0,,3,9,3,2022
2022-09-22,Clothing,CLO_02,503,6244.04,0,,3,9,3,2022
2022-09-22,Clothing,CLO_03,623,10311.55,0,,3,9,3,2022
2022-09-22,Clothing,CLO_04,917,18972.1,0,,3,9,3,2022
2022-09-22,Electronics,ELE_01,207,1713.08,0,,3,9,3,2022
2022-09-22,Electronics,ELE_02,280,3475.8,0,,3,9,3,2022
2022-09-22,Electronics,ELE_03,331,5478.53,0,,3,9,3,2022
2022-09-22,Electronics,ELE_04,424,8772.27,0,,3,9,3,2022
2022-09-22,Food,FOO_01,458,3790.28,0,,3,9,3,2022
2022-09-22,Food,FOO_02,669,8304.69,0,,3,9,3,2022
2022-09-22,Food,FOO_03,1044,17279.72,0,,3,9,3,2022
2022-09-22,Food,FOO_04,1375,28447.81,0,,3,9,3,2022
2022-09-22,Home,HOM_01,118,976.54,0,,3,9,3,2022
2022-09-22,Home,HOM_02,228,2830.3,0,,3,9,3,2022
2022-09-22,Home,HOM_03,331,5478.53,0,,3,9,3,2022
2022-09-22,Home,HOM_04,331,6848.16,0,,3,9,3,2022
2022-09-22,Sports,SPO_01,118,976.54,0,,3,9,3,2022
2022-09-22,Sports,SPO_02,190,2358.58,0,,3,9,3,2022
2022-09-22,Sports,SPO_03,253,4187.52,0,,3,9,3,2022
2022-09-22,Sports,SPO_04,359,7427.46,0,,3,9,3,2022
2022-09-23,Clothing,CLO_01,444,3674.62,0,,4,9,3,2022
2022-09-23,Clothing,CLO_02,586,7274.75,0,,4,9,3,2022
2022-09-23,Clothing,CLO_03,730,12083.2,0,,4,9,3,2022
2022-09-23,Clothing,CLO_04,1001,20711.1,0,,4,9,3,2022
2022-09-23,Electronics,ELE_01,225,1862.14,0,,4,9,3,2022
2022-09-23,Electronics,ELE_02,276,3426.33,0,,4,9,3,2022
2022-09-23,Electronics,ELE_03,421,6968.53,0,,4,9,3,2022
2022-09-23,Electronics,ELE_04,512,10593.49,0,,4,9,3,2022
2022-09-23,Food,FOO_01,490,4055.32,0,,4,9,3,2022
2022-09-23,Food,FOO_02,764,9484.48,0,,4,9,3,2022
2022-09-23,Food,FOO_03,1047,17330.29,0,,4,9,3,2022
2022-09-23,Food,FOO_04,1328,27476.87,0,,4,9,3,2022
2022-09-23,Home,HOM_01,145,1200.04,0,,4,9,3,2022
2022-09-23,Home,HOM_02,227,2818.03,0,,4,9,3,2022
2022-09-23,Home,HOM_03,310,5131.22,0,,4,9,3,2022
2022-09-23,Home,HOM_04,335,6931.29,0,,4,9,3,2022
2022-09-23,Sports,SPO_01,172,1423.5,0,,4,9,3,2022
2022-09-23,Sports,SPO_02,156,1936.62,0,,4,9,3,2022
2022-09-23,Sports,SPO_03,410,6786.45,0,,4,9,3,2022
2022-09-23,Sports,SPO_04,314,6496.79,0,,4,9,3,2022
2022-09-24,Clothing,CLO_01,616,5098.39,0,,5,9,3,2022
2022-09-24,Clothing,CLO_02,657,8156.59,0,,5,9,3,2022
2022-09-24,Clothing,CLO_03,723,11967.97,0,,5,9,3,2022
2022-09-24,Clothing,CLO_04,1144,23671.08,0,,5,9,3,2022
2022-09-24,Electronics,ELE_01,281,2325.73,0,,5,9,3,2022
2022-09-24,Electronics,ELE_02,333,4134.16,0,,5,9,3,2022
2022-09-24,Electronics,ELE_03,471,7796.56,0,,5,9,3,2022
2022-09-24,Electronics,ELE_04,743,15373.79,0,,5,9,3,2022
2022-09-24,Food,FOO_01,645,5338.41,0,,5,9,3,2022
2022-09-24,Food,FOO_02,743,9224.27,0,,5,9,3,2022
2022-09-24,Food,FOO_03,1209,20012.83,0,,5,9,3,2022
2022-09-24,Food,FOO_04,1287,26629.97,0,,5,9,3,2022
2022-09-24,Home,HOM_01,134,1109.06,0,,5,9,3,2022
2022-09-24,Home,HOM_02,278,3451.34,0,,5,9,3,2022
2022-09-24,Home,HOM_03,285,4717.66,0,,5,9,3,2022
2022-09-24,Home,HOM_04,484,10014.69,0,,5,9,3,2022
2022-09-24,Sports,SPO_01,130,1075.96,0,,5,9,3,2022
2022-09-24,Sports,SPO_02,306,3798.96,0,,5,9,3,2022
2022-09-24,Sports,SPO_03,615,10180.22,0,,5,9,3,2022
2022-09-24,Sports,SPO_04,465,9621.55,0,,5,9,3,2022
2022-09-25,Clothing,CLO_01,520,4304.06,0,,6,9,3,2022
2022-09-25,Clothing,CLO_02,697,8653.65,0,,6,9,3,2022
2022-09-25,Clothing,CLO_03,980,16223.0,0,,6,9,3,2022
2022-09-25,Clothing,CLO_04,1334,27603.93,0,,6,9,3,2022
2022-09-25,Electronics,ELE_01,255,2110.65,0,,6,9,3,2022
2022-09-25,Electronics,ELE_02,275,3414.28,0,,6,9,3,2022
2022-09-25,Electronics,ELE_03,495,8194.27,0,,6,9,3,2022
2022-09-25,Electronics,ELE_04,592,12250.02,0,,6,9,3,2022
2022-09-25,Food,FOO_01,537,4444.77,0,,6,9,3,2022
2022-09-25,Food,FOO_02,783,9721.38,0,,6,9,3,2022
2022-09-25,Food,FOO_03,1209,20013.89,0,,6,9,3,2022
2022-09-25,Food,FOO_04,1394,28845.49,0,,6,9,3,2022
2022-09-25,Home,HOM_01,145,1200.17,0,,6,9,3,2022
2022-09-25,Home,HOM_02,276,3426.7,0,,6,9,3,2022
2022-09-25,Home,HOM_03,322,5330.41,0,,6,9,3,2022
2022-09-25,Home,HOM_04,511,10573.92,0,,6,9,3,2022
2022-09-25,Sports,SPO_01,230,1903.72,0,,6,9,3,2022
2022-09-25,Sports,SPO_02,288,3575.68,0,,6,9,3,2022
2022-09-25,Sports,SPO_03,528,8740.56,0,,6,9,3,2022
2022-09-25,Sports,SPO_04,489,10118.68,0,,6,9,3,2022
2022-09-26,Clothing,CLO_01,384,3178.55,0,,0,9,3,2022
2022-09-26,Clothing,CLO_02,491,6096.36,0,,0,9,3,2022
2022-09-26,Clothing,CLO_03,688,11389.81,0,,0,9,3,2022
2022-09-26,Clothing,CLO_04,778,16099.7,0,,0,9,3,2022
2022-09-26,Electronics,ELE_01,212,1754.83,0,,0,9,3,2022
2022-09-26,Electronics,ELE_02,318,3948.36,0,,0,9,3,2022
2022-09-26,Electronics,ELE_03,437,7234.52,0,,0,9,3,2022
2022-09-26,Electronics,ELE_04,525,10864.19,0,,0,9,3,2022
2022-09-26,Food,FOO_01,497,4113.91,0,,0,9,3,2022
2022-09-26,Food,FOO_02,761,9448.74,0,,0,9,3,2022
2022-09-26,Food,FOO_03,1112,18409.11,0,,0,9,3,2022
2022-09-26,Food,FOO_04,1193,24687.58,0,,0,9,3,2022
2022-09-26,Home,HOM_01,141,1167.12,0,,0,9,3,2022
2022-09-26,Home,HOM_02,246,3054.39,0,,0,9,3,2022
2022-09-26,Home,HOM_03,256,4238.07,0,,0,9,3,2022
2022-09-26,Home,HOM_04,404,8360.25,0,,0,9,3,2022
2022-09-26,Sports,SPO_01,137,1134.01,0,,0,9,3,2022
2022-09-26,Sports,SPO_02,269,3339.96,0,,0,9,3,2022
2022-09-26,Sports,SPO_03,399,6605.43,0,,0,9,3,2022
2022-09-26,Sports,SPO_04,413,8546.5,0,,0,9,3,2022
2022-09-27,Clothing,CLO_01,275,2276.43,0,,1,9,3,2022
2022-09-27,Clothing,CLO_02,493,6121.52,0,,1,9,3,2022
2022-09-27,Clothing,CLO_03,793,13128.78,0,,1,9,3,2022
2022-09-27,Clothing,CLO_04,723,14962.34,0,,1,9,3,2022
2022-09-27,Electronics,ELE_01,219,1812.86,0,,1,9,3,2022
2022-09-27,Electronics,ELE_02,288,3576.06,0,,1,9,3,2022
2022-09-27,Electronics,ELE_03,368,6092.55,0,,1,9,3,2022
2022-09-27,Electronics,ELE_04,634,13120.5,0,,1,9,3,2022
2022-09-27,Food,FOO_01,450,3725.06,0,,1,9,3,2022
2022-09-27,Food,FOO_02,817,10144.59,0,,1,9,3,2022
2022-09-27,Food,FOO_03,972,16092.27,0,,1,9,3,2022
2022-09-27,Food,FOO_04,1323,27379.21,0,,1,9,3,2022
2022-09-27,Home,HOM_01,158,1307.91,0,,1,9,3,2022
2022-09-27,Home,HOM_02,197,2446.12,0,,1,9,3,2022
2022-09-27,Home,HOM_03,301,4983.31,0,,1,9,3,2022
2022-09-27,Home,HOM_04,300,6208.44,0,,1,9,3,2022
2022-09-27,Sports,SPO_01,175,1448.64,0,,1,9,3,2022
2022-09-27,Sports,SPO_02,228,2831.05,0,,1,9,3,2022
2022-09-27,Sports,SPO_03,292,4834.3,0,,1,9,3,2022
2022-09-27,Sports,SPO_04,297,6146.35,0,,1,9,3,2022
2022-09-28,Clothing,CLO_01,366,3029.88,0,,2,9,3,2022
2022-09-28,Clothing,CLO_02,355,4408.22,0,,2,9,3,2022
2022-09-28,Clothing,CLO_03,783,12963.91,0,,2,9,3,2022
2022-09-28,Clothing,CLO_04,843,17446.64,0,,2,9,3,2022
2022-09-28,Electronics,ELE_01,183,1514.94,0,,2,9,3,2022
2022-09-28,Electronics,ELE_02,297,3688.01,0,,2,9,3,2022
2022-09-28,Electronics,ELE_03,389,6440.56,0,,2,9,3,2022
2022-09-28,Electronics,ELE_04,439,9085.5,0,,2,9,3,2022
2022-09-28,Food,FOO_01,461,3816.32,0,,2,9,3,2022
2022-09-28,Food,FOO_02,809,10045.79,0,,2,9,3,2022
2022-09-28,Food,FOO_03,1032,17086.53,0,,2,9,3,2022
2022-09-28,Food,FOO_04,1212,25083.42,0,,2,9,3,2022
2022-09-28,Home,HOM_01,154,1274.87,0,,2,9,3,2022
2022-09-28,Home,HOM_02,216,2682.19,0,,2,9,3,2022
2022-09-28,Home,HOM_03,260,4304.75,0,,2,9,3,2022
2022-09-28,Home,HOM_04,266,5505.11,0,,2,9,3,2022
2022-09-28,Sports,SPO_01,135,1117.58,0,,2,9,3,2022
2022-09-28,Sports,SPO_02,178,2210.32,0,,2,9,3,2022
2022-09-28,Sports,SPO_03,241,3990.17,0,,2,9,3,2022
2022-09-28,Sports,SPO_04,383,7926.53,0,,2,9,3,2022
2022-09-29,Clothing,CLO_01,412,3410.86,0,,3,9,3,2022
2022-09-29,Clothing,CLO_02,484,6010.4,0,,3,9,3,2022
2022-09-29,Clothing,CLO_03,622,10298.82,0,,3,9,3,2022
2022-09-29,Clothing,CLO_04,854,17675.23,0,,3,9,3,2022
2022-09-29,Electronics,ELE_01,206,1705.43,0,,3,9,3,2022
2022-09-29,Electronics,ELE_02,398,4942.44,0,,3,9,3,2022
2022-09-29,Electronics,ELE_03,436,7219.11,0,,3,9,3,2022
2022-09-29,Electronics,ELE_04,428,8858.31,0,,3,9,3,2022
2022-09-29,Food,FOO_01,509,4213.91,0,,3,9,3,2022
2022-09-29,Food,FOO_02,702,8717.57,0,,3,9,3,2022
2022-09-29,Food,FOO_03,973,16110.53,0,,3,9,3,2022
2022-09-29,Food,FOO_04,1262,26119.6,0,,3,9,3,2022
2022-09-29,Home,HOM_01,122,1010.01,0,,3,9,3,2022
2022-09-29,Home,HOM_02,195,2421.55,0,,3,9,3,2022
2022-09-29,Home,HOM_03,276,4569.89,0,,3,9,3,2022
2022-09-29,Home,HOM_04,354,7326.73,0,,3,9,3,2022
2022-09-29,Sports,SPO_01,105,869.27,0,,3,9,3,2022
2022-09-29,Sports,SPO_02,176,2185.6,0,,3,9,3,2022
2022-09-29,Sports,SPO_03,378,6258.77,0,,3,9,3,2022
2022-09-29,Sports,SPO_04,349,7223.25,0,,3,9,3,2022
2022-09-30,Clothing,CLO_01,371,3071.6,0,,4,9,3,2022
2022-09-30,Clothing,CLO_02,562,6979.39,0,,4,9,3,2022
2022-09-30,Clothing,CLO_03,853,14124.37,0,,4,9,3,2022
2022-09-30,Clothing,CLO_04,1105,22871.38,0,,4,9,3,2022
2022-09-30,Electronics,ELE_01,231,1912.5,0,,4,9,3,2022
2022-09-30,Electronics,ELE_02,344,4272.08,0,,4,9,3,2022
2022-09-30,Electronics,ELE_03,478,7914.95,0,,4,9,3,2022
2022-09-30,Electronics,ELE_04,576,11922.1,0,,4,9,3,2022
2022-09-30,Food,FOO_01,550,4553.58,0,,4,9,3,2022
2022-09-30,Food,FOO_02,801,9947.5,0,,4,9,3,2022
2022-09-30,Food,FOO_03,1009,16707.49,0,,4,9,3,2022
2022-09-30,Food,FOO_04,1262,26120.98,0,,4,9,3,2022
2022-09-30,Home,HOM_01,150,1241.88,0,,4,9,3,2022
2022-09-30,Home,HOM_02,205,2545.86,0,,4,9,3,2022
2022-09-30,Home,HOM_03,274,4537.02,0,,4,9,3,2022
2022-09-30,Home,HOM_04,332,6871.76,0,,4,9,3,2022
2022-09-30,Sports,SPO_01,136,1125.98,0,,4,9,3,2022
2022-09-30,Sports,SPO_02,231,2868.75,0,,4,9,3,2022
2022-09-30,Sports,SPO_03,212,3510.39,0,,4,9,3,2022
2022-09-30,Sports,SPO_04,519,10742.3,0,,4,9,3,2022
2022-10-01,Clothing,CLO_01,424,3510.58,0,,5,10,4,2022
2022-10-01,Clothing,CLO_02,700,8693.65,0,,5,10,4,2022
2022-10-01,Clothing,CLO_03,912,15102.12,0,,5,10,4,2022
2022-10-01,Clothing,CLO_04,1320,27322.92,0,,5,10,4,2022
2022-10-01,Electronics,ELE_01,282,2334.87,0,,5,10,4,2022
2022-10-01,Electronics,ELE_02,406,5042.32,0,,5,10,4,2022
2022-10-01,Electronics,ELE_03,559,9256.67,0,,5,10,4,2022
2022-10-01,Electronics,ELE_04,628,12999.08,0,,5,10,4,2022
2022-10-01,Food,FOO_01,619,5125.12,0,,5,10,4,2022
2022-10-01,Food,FOO_02,852,10581.42,0,,5,10,4,2022
2022-10-01,Food,FOO_03,1036,17155.48,0,,5,10,4,2022
2022-10-01,Food,FOO_04,1566,32414.91,0,,5,10,4,2022
2022-10-01,Home,HOM_01,160,1324.75,0,,5,10,4,2022
2022-10-01,Home,HOM_02,207,2570.84,0,,5,10,4,2022
2022-10-01,Home,HOM_03,376,6226.31,0,,5,10,4,2022
2022-10-01,Home,HOM_04,492,10184.0,0,,5,10,4,2022
2022-10-01,Sports,SPO_01,212,1755.29,0,,5,10,4,2022
2022-10-01,Sports,SPO_02,267,3316.01,0,,5,10,4,2022
2022-10-01,Sports,SPO_03,299,4951.24,0,,5,10,4,2022
2022-10-01,Sports,SPO_04,524,10846.37,0,,5,10,4,2022
2022-10-02,Clothing,CLO_01,568,4703.1,0,,6,10,4,2022
2022-10-02,Clothing,CLO_02,776,9638.05,0,,6,10,4,2022
2022-10-02,Clothing,CLO_03,1294,21428.92,0,,6,10,4,2022
2022-10-02,Clothing,CLO_04,1281,26517.05,0,,6,10,4,2022
2022-10-02,Electronics,ELE_01,197,1631.18,0,,6,10,4,2022
2022-10-02,Electronics,ELE_02,476,5912.0,0,,6,10,4,2022
2022-10-02,Electronics,ELE_03,702,11625.27,0,,6,10,4,2022
2022-10-02,Electronics,ELE_04,553,11447.25,0,,6,10,4,2022
2022-10-02,Food,FOO_01,593,4910.1,0,,6,10,4,2022
2022-10-02,Food,FOO_02,1038,12892.13,0,,6,10,4,2022
2022-10-02,Food,FOO_03,1080,17885.04,0,,6,10,4,2022
2022-10-02,Food,FOO_04,1614,33410.24,0,,6,10,4,2022
2022-10-02,Home,HOM_01,220,1821.62,0,,6,10,4,2022
2022-10-02,Home,HOM_02,220,2732.44,0,,6,10,4,2022
2022-10-02,Home,HOM_03,393,6508.17,0,,6,10,4,2022
2022-10-02,Home,HOM_04,423,8756.22,0,,6,10,4,2022
2022-10-02,Sports,SPO_01,193,1598.06,0,,6,10,4,2022
2022-10-02,Sports,SPO_02,301,3738.47,0,,6,10,4,2022
2022-10-02,Sports,SPO_03,421,6971.85,0,,6,10,4,2022
2022-10-02,Sports,SPO_04,618,12792.77,0,,6,10,4,2022
2022-10-03,Clothing,CLO_01,362,2997.56,0,,0,10,4,2022
2022-10-03,Clothing,CLO_02,489,6073.78,0,,0,10,4,2022
2022-10-03,Clothing,CLO_03,746,12354.58,0,,0,10,4,2022
2022-10-03,Clothing,CLO_04,959,19852.61,0,,0,10,4,2022
2022-10-03,Electronics,ELE_01,227,1879.68,0,,0,10,4,2022
2022-10-03,Electronics,ELE_02,335,4160.98,0,,0,10,4,2022
2022-10-03,Electronics,ELE_03,464,7684.35,0,,0,10,4,2022
